9
8
8
7
7
7
7
7
5
5
5
3
4
5
4
5
7
8
8
8
8
7
7
8
8
6
9
9
8
9
10
10
9
8
8
8
9
7
6
4
3
2
3
4
3
3
3
6
5
5
5
5
5
5
5
5
6
6
5
5
5
7
9
9
10
9
7
8
10
12
12
11
8
8
7
9
8
8
8
7
8
9
8
8
7
7
7
9
9
12
12
13
